season,scoring_period_id,team_id,espn_player_id,player_name,lineup_slot_id,lineup_slot,position_id,espn_position,pro_team_id,injury_status,espn_status,acquisition_type,player_id,espn_id,nflverse_display_name,nflverse_position,nflverse_team,nflverse_status,pfr_id,pff_id,stat_season,stat_week,passing_yards,passing_tds,passing_int,rushing_yards,rushing_tds,receptions,receiving_yards,receiving_tds,fumbles_lost,sacks,passing_long_td,rushing_two_point_conversion,receiving_two_point_conversion,receiving_long_td,kickoff_return_tds,punt_return_tds,rushing_long_td,passing_two_point_conversion,score_base,score_bonus,score_position,score_total,counts_for_score,fantasy_points
2025,4,10,4040715,Jalen Hurts,0,QB,1,TQB,21,NORMAL,NORMAL,DRAFT,00-0036389,4040715.0,Jalen Hurts,QB,PHI,ACT,HurtJa00,40291.0,,4.0,130.0,2.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,0.0,0.0,19.2,True,19.2
2025,4,10,4241478,DeVonta Smith,4,WR,3,WR,21,NORMAL,NORMAL,DRAFT,00-0036912,4241478.0,DeVonta Smith,WR,PHI,ACT,SmitDe07,61100.0,,4.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,4.9,True,4.9
2025,4,10,3916148,Tony Pollard,20,BE,2,RB,10,NORMAL,NORMAL,DRAFT,00-0035261,3916148.0,Tony Pollard,RB,TEN,ACT,PollTo00,27126.0,,4.0,0.0,0.0,0.0,64.0,0.0,3.0,12.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.600000000000001,0.0,0.0,10.600000000000001,False,0.0
2025,4,10,4685415,Travis Hunter,20,BE,3,WR,30,NORMAL,NORMAL,DRAFT,00-0040718,4685415.0,Travis Hunter,WR,JAX,ACT,HuntTr00,160766.0,,4.0,0.0,0.0,0.0,0.0,0.0,3.0,42.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,7.2,False,0.0
2025,4,10,4036133,T.J. Hockenson,6,TE,4,TE,16,NORMAL,NORMAL,DRAFT,00-0035229,4036133.0,T.J. Hockenson,TE,MIN,ACT,HockTJ00,40912.0,,4.0,0.0,0.0,0.0,0.0,0.0,4.0,39.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,7.9,True,7.9
2025,4,10,4035687,Michael Pittman Jr.,23,FLEX,3,WR,11,NORMAL,NORMAL,DRAFT,00-0036252,4035687.0,Michael Pittman,WR,IND,ACT,PittMi01,29049.0,,4.0,0.0,0.0,0.0,0.0,0.0,5.0,41.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.100000000000001,0.0,0.0,15.100000000000001,True,15.100000000000001
2025,4,10,3886598,Jauan Jennings,20,BE,3,WR,25,NORMAL,NORMAL,DRAFT,00-0036259,3886598.0,Jauan Jennings,WR,SF,ACT,JennJa00,48027.0,,4.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,6.4,False,0.0
2025,4,10,4429205,Jordan Addison,20,BE,3,WR,16,NORMAL,NORMAL,DRAFT,00-0038994,4429205.0,Jordan Addison,WR,MIN,EXE,AddiJo00,123000.0,,4.0,0.0,0.0,0.0,0.0,0.0,4.0,114.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,0.0,0.0,15.4,False,0.0
2025,4,10,2577417,Dak Prescott,20,BE,1,TQB,6,NORMAL,NORMAL,DRAFT,00-0033077,2577417.0,Dak Prescott,QB,DAL,ACT,PresDa01,10769.0,,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0
2025,4,10,4431588,Ja'Tavion Sanders,20,BE,4,TE,29,NORMAL,NORMAL,ADD,00-0039356,4431588.0,Ja'Tavion Sanders,TE,CAR,ACT,SandJa01,144717.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0
2025,4,11,4047646,A.J. Brown,4,WR,3,WR,21,NORMAL,NORMAL,DRAFT,00-0035676,4047646.0,A.J. Brown,WR,PHI,ACT,BrowAJ00,48327.0,,4.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,2.7,True,2.7
2025,4,11,4047365,Josh Jacobs,2,RB,2,RB,9,NORMAL,NORMAL,DRAFT,00-0035700,4047365.0,Josh Jacobs,RB,GB,ACT,JacoJo01,45953.0,,4.0,0.0,0.0,0.0,13.0,0.0,2.0,32.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,6.5,True,6.5
2025,4,11,4683062,Xavier Worthy,20,BE,3,WR,12,NORMAL,NORMAL,DRAFT,00-0039894,4683062.0,Xavier Worthy,WR,KC,ACT,WortXa00,144718.0,,4.0,0.0,0.0,0.0,38.0,0.0,5.0,83.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,0.0,0.0,17.1,False,0.0
2025,4,11,3139477,Patrick Mahomes,0,QB,1,TQB,12,NORMAL,NORMAL,DRAFT,00-0033873,3139477.0,Patrick Mahomes,QB,KC,ACT,MahoPa00,11765.0,,4.0,270.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,0.0,26.5,True,26.5
2025,4,11,3128429,Courtland Sutton,4,WR,3,WR,7,NORMAL,NORMAL,DRAFT,00-0034348,3128429.0,Courtland Sutton,WR,DEN,ACT,SuttCo00,48164.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,4,11,4426388,Jameson Williams,23,FLEX,3,WR,8,NORMAL,NORMAL,DRAFT,00-0037240,4426388.0,Jameson Williams,WR,DET,ACT,WillJa11,101701.0,,4.0,0.0,0.0,0.0,-3.0,0.0,2.0,40.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,5.7,True,5.7
2025,4,11,3042519,Aaron Jones Sr.,21,IR,2,RB,16,NORMAL,NORMAL,DRAFT,00-0033293,3042519.0,Aaron Jones,RB,MIN,RES,JoneAa00,11937.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0
2025,4,11,4575131,Jacory Croskey-Merritt,20,BE,2,RB,28,NORMAL,NORMAL,DRAFT,00-0040242,4575131.0,Jacory Croskey-Merritt,RB,WAS,ACT,CrosJa00,102382.0,,4.0,0.0,0.0,0.0,47.0,0.0,2.0,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0,0.0,7.7,False,0.0
2025,4,11,4426385,Zach Charbonnet,20,BE,2,RB,26,NORMAL,NORMAL,DRAFT,00-0039165,4426385.0,Zach Charbonnet,RB,SEA,ACT,CharZa00,97630.0,,4.0,0.0,0.0,0.0,39.0,1.0,2.0,5.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.0,0.0,12.4,False,0.0
2025,4,11,4431459,Tyler Warren,6,TE,4,TE,11,NORMAL,NORMAL,DRAFT,00-0040128,4431459.0,Tyler Warren,TE,IND,ACT,WarrTy00,129798.0,,4.0,0.0,0.0,0.0,3.0,1.0,5.0,70.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,0.0,18.3,True,18.3
2025,4,11,4569173,Rhamondre Stevenson,20,BE,2,RB,17,NORMAL,NORMAL,DRAFT,00-0036875,4569173.0,Rhamondre Stevenson,RB,NE,ACT,StevRh00,98689.0,,4.0,0.0,0.0,0.0,38.0,0.0,1.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1000000000000005,0.0,0.0,5.1000000000000005,False,0.0
2025,4,11,4685278,Luther Burden III,20,BE,3,WR,3,NORMAL,NORMAL,DRAFT,00-0040735,4685278.0,Luther Burden III,WR,CHI,ACT,BurdLu00,157170.0,,4.0,0.0,0.0,0.0,0.0,0.0,2.0,-4.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,1.6,False,0.0
2025,4,11,4241985,J.K. Dobbins,23,FLEX,2,RB,7,NORMAL,NORMAL,DRAFT,00-0036158,4241985.0,J.K. Dobbins,RB,DEN,ACT,DobbJK00,57366.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,4,11,3046779,Jared Goff,20,BE,1,TQB,8,NORMAL,NORMAL,ADD,00-0033106,3046779.0,Jared Goff,QB,DET,ACT,GoffJa00,10635.0,,4.0,168.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,False,0.0
2025,4,12,4696981,Cam Skattebo,23,FLEX,2,RB,19,NORMAL,NORMAL,DRAFT,00-0040715,4696981.0,Cam Skattebo,RB,NYG,ACT,SkatCa00,147787.0,,4.0,0.0,0.0,0.0,79.0,0.0,2.0,11.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,True,11.0
2025,4,12,4430807,Bijan Robinson,2,RB,2,RB,1,NORMAL,NORMAL,DRAFT,00-0038542,4430807.0,Bijan Robinson,RB,ATL,ACT,RobiBi01,123126.0,,4.0,0.0,0.0,0.0,75.0,1.0,4.0,106.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,0.0,0.0,28.1,True,28.1
2025,4,12,4432708,Marvin Harrison Jr.,20,BE,3,WR,22,NORMAL,NORMAL,DRAFT,00-0039849,4432708.0,Marvin Harrison Jr.,WR,ARI,ACT,HarrMa09,145056.0,,4.0,0.0,0.0,0.0,0.0,0.0,6.0,66.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,0.0,0.0,18.6,False,0.0
2025,4,12,4379399,James Cook,23,FLEX,2,RB,2,NORMAL,NORMAL,DRAFT,00-0037248,4379399.0,James Cook,RB,BUF,ACT,CookJa01,83666.0,,4.0,0.0,0.0,0.0,117.0,1.0,3.0,18.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.500000000000004,0.0,0.0,22.500000000000004,True,22.500000000000004
2025,4,12,4569618,Garrett Wilson,4,WR,3,WR,20,NORMAL,NORMAL,DRAFT,00-0037740,4569618.0,Garrett Wilson,WR,NYJ,ACT,WilsGa00,97405.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,4,12,4431299,Rome Odunze,4,WR,3,WR,3,NORMAL,NORMAL,DRAFT,00-0039919,4431299.0,Rome Odunze,WR,CHI,ACT,OdunRo00,73774.0,,4.0,0.0,0.0,0.0,0.0,0.0,4.0,69.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,0.0,0.0,16.9,True,16.9
2025,4,12,4723086,Colston Loveland,20,BE,4,TE,3,NORMAL,NORMAL,DRAFT,00-0040126,4723086.0,Colston Loveland,TE,CHI,ACT,LoveCo00,158540.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0
2025,4,12,3052587,Baker Mayfield,0,QB,1,TQB,27,NORMAL,NORMAL,DRAFT,00-0034855,3052587.0,Baker Mayfield,QB,TB,ACT,MayfBa00,46518.0,,4.0,289.0,2.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,1.0,0.0,19.3,True,19.3
2025,4,12,3116165,Chris Godwin Jr.,20,BE,3,WR,27,NORMAL,NORMAL,DRAFT,00-0033921,3116165.0,Chris Godwin Jr.,WR,TB,ACT,GodwCh00,11839.0,,4.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,5.6,False,0.0
2025,4,12,4241474,Brian Robinson Jr.,20,BE,2,RB,25,NORMAL,NORMAL,DRAFT,00-0037746,4241474.0,Brian Robinson,RB,SF,ACT,RobiBr01,57120.0,,4.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,2.1,False,0.0
2025,4,12,4608686,Kyle Monangai,20,BE,2,RB,3,NORMAL,NORMAL,ADD,00-0040236,4608686.0,Kyle Monangai,RB,CHI,ACT,MonaKy00,129891.0,,4.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,1.8,False,0.0
2025,4,12,2976592,Sterling Shepard,20,BE,3,WR,27,NORMAL,NORMAL,ADD,00-0032385,2976592.0,Sterling Shepard,WR,TB,ACT,ShepSt00,10674.0,,4.0,0.0,0.0,0.0,6.0,0.0,2.0,14.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,False,0.0
2025,4,12,4595342,Oronde Gadsden II,6,TE,4,TE,24,NORMAL,NORMAL,ADD,00-0040189,4595342.0,Oronde Gadsden II,TE,LAC,ACT,GadsOr01,144046.0,,4.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,3.6,True,3.6
2025,4,13,3117251,Christian McCaffrey,2,RB,2,RB,25,NORMAL,NORMAL,DRAFT,00-0033280,3117251.0,Christian McCaffrey,RB,SF,ACT,McCaCh01,11763.0,,4.0,0.0,0.0,0.0,49.0,0.0,6.0,92.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,0.0,0.0,26.1,True,26.1
2025,4,13,4432773,Brian Thomas Jr.,4,WR,3,WR,30,NORMAL,NORMAL,DRAFT,00-0039893,4432773.0,Brian Thomas Jr.,WR,JAX,ACT,ThomBr06,146760.0,,4.0,0.0,0.0,0.0,7.0,0.0,5.0,49.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.600000000000001,0.0,0.0,10.600000000000001,True,10.600000000000001
2025,4,13,4372016,Jaylen Waddle,23,FLEX,3,WR,15,NORMAL,NORMAL,DRAFT,00-0036613,4372016.0,Jaylen Waddle,WR,MIA,ACT,WaddJa00,84088.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,4,13,4429615,Zay Flowers,4,WR,3,WR,33,NORMAL,NORMAL,DRAFT,00-0039064,4429615.0,Zay Flowers,WR,BAL,ACT,FlowZa00,97268.0,,4.0,0.0,0.0,0.0,0.0,0.0,7.0,74.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,14.4,True,14.4
2025,4,13,3917315,Kyler Murray,0,QB,1,TQB,22,NORMAL,NORMAL,DRAFT,00-0035228,3917315.0,Kyler Murray,QB,ARI,ACT,MurrKy00,38334.0,,4.0,200.0,2.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,0.0,0.0,16.1,True,16.1
2025,4,13,4360569,Jordan Mason,23,FLEX,2,RB,16,NORMAL,NORMAL,DRAFT,00-0037525,4360569.0,Jordan Mason,RB,MIN,ACT,MasoJo00,62946.0,,4.0,0.0,0.0,0.0,57.0,0.0,3.0,15.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,10.2,True,10.2
2025,4,13,4362887,Justin Fields,21,IR,1,TQB,20,NORMAL,NORMAL,DRAFT,00-0036945,4362887.0,Justin Fields,QB,NYJ,ACT,FielJu00,82118.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0
2025,4,13,4032473,Rashid Shaheed,20,BE,3,WR,18,NORMAL,NORMAL,DRAFT,00-0037545,4032473.0,Rashid Shaheed,WR,NO,ACT,ShahRa00,63707.0,,4.0,0.0,0.0,0.0,5.0,0.0,4.0,47.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.0,9.2,False,0.0
2025,4,13,4040655,Darnell Mooney,20,BE,3,WR,1,NORMAL,NORMAL,DRAFT,00-0036309,4040655.0,Darnell Mooney,WR,ATL,ACT,MoonDa00,48236.0,,4.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,False,0.0
2025,4,13,4429013,Tank Bigsby,20,BE,2,RB,21,NORMAL,NORMAL,DRAFT,00-0038555,4429013.0,Tank Bigsby,RB,PHI,ACT,BigsTa00,123974.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0
2025,4,13,4242355,Jake Ferguson,6,TE,4,TE,6,NORMAL,NORMAL,DRAFT,00-0038041,4242355.0,Jake Ferguson,TE,DAL,ACT,FergJa00,61081.0,,4.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,3.1,True,3.1
2025,4,13,3916945,Darius Slayton,20,BE,3,WR,19,NORMAL,NORMAL,DRAFT,00-0035535,3916945.0,Darius Slayton,WR,NYG,ACT,SlayDa01,25578.0,,4.0,0.0,0.0,0.0,0.0,0.0,3.0,44.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,7.4,False,0.0
2025,4,13,4372019,Jerome Ford,20,BE,2,RB,5,NORMAL,NORMAL,ADD,00-0037267,4372019.0,Jerome Ford,RB,CLE,ACT,FordJe00,83601.0,,4.0,0.0,0.0,0.0,-1.0,0.0,1.0,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.3,False,0.0
2025,4,13,4382466,Jalen Nailor,20,BE,3,WR,16,NORMAL,NORMAL,ADD,00-0037291,4382466.0,Jalen Nailor,WR,MIN,ACT,NailJa00,84292.0,,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.0,9.2,False,0.0
2025,4,14,4362628,Ja'Marr Chase,4,WR,3,WR,4,NORMAL,NORMAL,DRAFT,00-0036900,4362628.0,Ja'Marr Chase,WR,CIN,ACT,ChasJa00,84270.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,4,14,4262921,Justin Jefferson,4,WR,3,WR,16,NORMAL,NORMAL,DRAFT,00-0036322,4262921.0,Justin Jefferson,WR,MIN,ACT,JeffJu00,61398.0,,4.0,0.0,0.0,0.0,0.0,0.0,10.0,126.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,0.0,0.0,22.6,True,22.6
2025,4,14,4259545,D'Andre Swift,2,RB,2,RB,3,NORMAL,NORMAL,DRAFT,00-0036275,4259545.0,D'Andre Swift,RB,CHI,ACT,SwifDA00,57212.0,,4.0,0.0,0.0,0.0,38.0,1.0,4.0,22.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,True,16.0
2025,4,14,4430027,Sam LaPorta,6,TE,4,TE,8,NORMAL,NORMAL,DRAFT,00-0039065,4430027.0,Sam LaPorta,TE,DET,ACT,LaPoSa01,101690.0,,4.0,0.0,0.0,0.0,0.0,0.0,3.0,39.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,6.9,True,6.9
2025,4,14,4241463,Jerry Jeudy,20,BE,3,WR,5,NORMAL,NORMAL,DRAFT,00-0036407,4241463.0,Jerry Jeudy,WR,CLE,ACT,JeudJe00,61103.0,,4.0,0.0,0.0,0.0,0.0,0.0,3.0,48.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.800000000000001,0.0,0.0,7.800000000000001,False,0.0
2025,4,14,2977187,Cooper Kupp,20,BE,3,WR,26,NORMAL,NORMAL,DRAFT,00-0033908,2977187.0,Cooper Kupp,WR,SEA,ACT,KuppCo00,11824.0,,4.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,6.6,False,0.0
2025,4,14,4429275,Trey Benson,23,FLEX,2,RB,22,NORMAL,NORMAL,DRAFT,00-0039921,4429275.0,Trey Benson,RB,ARI,ACT,BensTr01,131705.0,,4.0,0.0,0.0,0.0,35.0,0.0,5.0,19.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0,0.0,10.4,True,10.4
2025,4,14,4373626,Tyler Allgeier,20,BE,2,RB,1,NORMAL,NORMAL,DRAFT,00-0037263,4373626.0,Tyler Allgeier,RB,ATL,ACT,AllgTy00,83639.0,,4.0,0.0,0.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.100000000000001,0.0,0.0,11.100000000000001,False,0.0
2025,4,14,4361050,Isaiah Likely,20,BE,4,TE,33,NORMAL,NORMAL,DRAFT,00-0037838,4361050.0,Isaiah Likely,TE,BAL,ACT,LikeIs00,83955.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0
2025,4,14,4371733,Kenneth Gainwell,20,BE,2,RB,23,NORMAL,NORMAL,ADD,00-0036919,4371733.0,Kenneth Gainwell,RB,PIT,ACT,GainKe00,77737.0,,4.0,0.0,0.0,0.0,99.0,2.0,6.0,35.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4,0.0,0.0,31.4,False,0.0
2025,4,14,4243389,Calvin Austin III,20,BE,3,WR,23,NORMAL,NORMAL,ADD,00-0037837,4243389.0,Calvin Austin III,WR,PIT,ACT,AustCa00,61418.0,,4.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,3.3,False,0.0
2025,4,14,4428718,Tre Tucker,23,FLEX,3,WR,13,NORMAL,NORMAL,ADD,00-0038563,4428718.0,Tre Tucker,WR,LV,ACT,TuckTr00,101106.0,,4.0,0.0,0.0,0.0,9.0,0.0,2.0,13.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,4.2,True,4.2
2025,4,14,15864,Geno Smith,0,QB,1,TQB,13,NORMAL,NORMAL,ADD,00-0030565,15864.0,Geno Smith,QB,LV,ACT,SmitGe00,7820.0,,4.0,117.0,2.0,3.0,31.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,0.0,9.1,True,9.1
